suite_id,sample_id,code,label,character
23,8,6,5,五
65,9,1,0,零
20,5,14,13,万
9,8,11,10,十
34,2,10,9,九
31,8,10,9,九
19,6,6,5,五
86,1,9,8,八
94,3,14,13,万
83,2,12,11,百
57,10,6,5,五
56,5,13,12,千
53,3,9,8,八
29,3,15,14,亿
34,5,12,11,百
14,3,1,0,零
15,8,3,2,二
68,4,14,13,万
1,1,15,14,亿
73,1,1,0,零
1,1,9,8,八
7,6,3,2,二
45,3,5,4,四
46,6,15,14,亿
51,5,10,9,九
59,5,12,11,百
16,7,3,2,二
1,7,10,9,九
46,10,1,0,零
77,6,8,7,七
43,10,8,7,七
58,6,15,14,亿
47,6,12,11,百
76,4,1,0,零
1,6,5,4,四
49,8,9,8,八
33,4,12,11,百
27,3,4,3,三
60,7,11,10,十
32,4,2,1,一
31,9,4,3,三
25,3,5,4,四
97,1,13,12,千
88,9,15,14,亿
65,2,7,6,六
1,5,9,8,八
26,3,2,1,一
87,7,13,12,千
20,8,9,8,八
83,3,1,0,零
30,1,6,5,五
58,8,2,1,一
8,10,10,9,九
79,1,9,8,八
76,9,11,10,十
98,3,5,4,四
55,9,1,0,零
79,4,15,14,亿
34,3,4,3,三
41,9,4,3,三
38,4,12,11,百
33,10,5,4,四
13,5,15,14,亿
81,1,5,4,四
57,5,8,7,七
52,2,5,4,四
74,7,11,10,十
64,1,10,9,九
69,6,14,13,万
46,3,15,14,亿
18,3,3,2,二
24,4,3,2,二
57,5,3,2,二
4,9,6,5,五
77,1,13,12,千
45,7,6,5,五
17,7,10,9,九
98,5,1,0,零
20,7,13,12,千
57,7,11,10,十
67,8,13,12,千
39,3,8,7,七
55,7,11,10,十
11,6,9,8,八
65,4,14,13,万
6,6,1,0,零
17,1,12,11,百
17,7,2,1,一
24,10,1,0,零
56,10,2,1,一
60,2,10,9,九
33,8,9,8,八
64,7,8,7,七
14,2,13,12,千
62,7,10,9,九
66,3,1,0,零
22,5,9,8,八
88,5,2,1,一
4,5,2,1,一
36,4,1,0,零
100,8,7,6,六
24,5,9,8,八
43,7,9,8,八
97,6,15,14,亿
6,2,3,2,二
93,8,11,10,十
61,4,7,6,六
18,1,3,2,二
77,3,11,10,十
7,1,13,12,千
11,5,7,6,六
41,10,12,11,百
32,1,14,13,万
48,2,15,14,亿
34,5,1,0,零
80,3,6,5,五
28,10,9,8,八
75,5,6,5,五
84,4,7,6,六
47,10,7,6,六
62,10,15,14,亿
24,10,11,10,十
92,7,2,1,一
13,9,7,6,六
64,4,4,3,三
39,3,6,5,五
11,7,9,8,八
19,8,7,6,六
77,4,8,7,七
88,4,10,9,九
35,7,12,11,百
96,6,8,7,七
67,3,12,11,百
91,4,8,7,七
4,7,15,14,亿
11,2,4,3,三
90,5,9,8,八
61,10,10,9,九
27,4,10,9,九
9,6,2,1,一
84,3,4,3,三
10,4,12,11,百
49,5,6,5,五
69,3,6,5,五
90,5,10,9,九
66,10,10,9,九
50,10,3,2,二
53,5,7,6,六
97,4,11,10,十
23,2,10,9,九
99,8,14,13,万
40,4,7,6,六
59,7,4,3,三
20,8,8,7,七
73,3,14,13,万
14,7,4,3,三
48,10,11,10,十
87,8,1,0,零
73,4,8,7,七
73,1,2,1,一
75,6,2,1,一
34,3,14,13,万
57,10,2,1,一
91,7,6,5,五
12,8,6,5,五
13,3,5,4,四
86,10,5,4,四
43,4,13,12,千
4,9,9,8,八
40,3,7,6,六
53,3,7,6,六
50,2,2,1,一
39,10,13,12,千
36,9,9,8,八
62,5,5,4,四
45,4,1,0,零
9,5,3,2,二
17,6,12,11,百
26,5,5,4,四
64,5,7,6,六
99,9,2,1,一
10,7,15,14,亿
75,8,3,2,二
49,9,11,10,十
90,1,1,0,零
64,1,12,11,百
90,1,11,10,十
25,6,3,2,二
92,1,13,12,千
77,7,12,11,百
44,7,1,0,零
15,7,5,4,四
1,2,8,7,七
17,7,12,11,百
38,9,3,2,二
25,7,9,8,八
65,4,15,14,亿
100,8,4,3,三
51,10,13,12,千
32,6,3,2,二
24,10,12,11,百
86,5,8,7,七
8,5,8,7,七
62,1,3,2,二
10,1,12,11,百
70,9,9,8,八
34,3,11,10,十
8,5,7,6,六
100,8,5,4,四
46,1,9,8,八
10,9,11,10,十
55,8,4,3,三
1,2,6,5,五
69,7,3,2,二
82,1,12,11,百
94,7,7,6,六
68,10,11,10,十
48,10,9,8,八
23,9,11,10,十
74,1,5,4,四
44,8,4,3,三
31,6,1,0,零
50,9,15,14,亿
18,1,8,7,七
31,8,5,4,四
87,7,10,9,九
23,6,6,5,五
17,3,15,14,亿
48,3,15,14,亿
58,10,10,9,九
38,4,4,3,三
77,7,9,8,八
40,4,1,0,零
10,3,9,8,八
44,1,13,12,千
22,4,6,5,五
5,10,6,5,五
70,10,8,7,七
90,4,9,8,八
79,5,5,4,四
1,5,6,5,五
95,9,13,12,千
91,5,8,7,七
67,3,1,0,零
85,10,1,0,零
46,10,7,6,六
61,6,13,12,千
17,7,7,6,六
6,3,12,11,百
83,2,5,4,四
42,4,8,7,七
93,2,6,5,五
11,6,15,14,亿
16,1,11,10,十
9,10,15,14,亿
33,7,5,4,四
67,4,5,4,四
96,6,14,13,万
100,3,12,11,百
52,6,8,7,七
90,9,2,1,一
17,1,8,7,七
38,10,2,1,一
29,6,10,9,九
10,3,11,10,十
92,9,11,10,十
6,8,7,6,六
31,10,15,14,亿
62,6,4,3,三
24,9,12,11,百
71,7,10,9,九
2,4,11,10,十
42,8,2,1,一
34,4,7,6,六
19,1,15,14,亿
90,2,2,1,一
79,8,11,10,十
93,7,6,5,五
66,4,12,11,百
58,4,2,1,一
63,4,2,1,一
52,9,13,12,千
11,7,11,10,十
49,8,5,4,四
3,8,7,6,六
91,3,9,8,八
54,5,3,2,二
67,9,12,11,百
51,3,5,4,四
97,9,12,11,百
58,7,12,11,百
20,2,15,14,亿
22,9,12,11,百
38,9,6,5,五
19,4,4,3,三
49,5,1,0,零
96,7,13,12,千
47,8,11,10,十
64,1,7,6,六
56,1,12,11,百
97,8,6,5,五
11,3,3,2,二
86,4,7,6,六
95,1,7,6,六
81,9,9,8,八
49,8,10,9,九
74,4,7,6,六
51,6,4,3,三
99,5,15,14,亿
33,4,9,8,八
74,7,13,12,千
40,3,2,1,一
59,3,3,2,二
33,9,1,0,零
46,5,8,7,七
35,5,2,1,一
53,6,4,3,三
31,10,1,0,零
92,6,15,14,亿
50,1,12,11,百
100,2,10,9,九
14,6,12,11,百
68,3,11,10,十
9,4,3,2,二
72,6,3,2,二
93,5,5,4,四
42,6,11,10,十
74,4,11,10,十
69,1,5,4,四
77,4,13,12,千
55,7,5,4,四
68,2,3,2,二
25,3,14,13,万
16,2,14,13,万
7,8,4,3,三
88,1,6,5,五
51,4,3,2,二
60,9,1,0,零
59,8,14,13,万
57,7,13,12,千
1,3,2,1,一
79,3,5,4,四
6,1,4,3,三
28,8,9,8,八
52,9,9,8,八
8,9,3,2,二
95,10,4,3,三
67,6,10,9,九
43,10,1,0,零
56,7,2,1,一
58,5,9,8,八
15,3,7,6,六
23,5,2,1,一
69,1,6,5,五
94,7,6,5,五
71,7,2,1,一
25,2,6,5,五
19,9,9,8,八
88,5,14,13,万
75,6,5,4,四
89,5,7,6,六
4,10,15,14,亿
80,6,7,6,六
11,10,2,1,一
23,1,12,11,百
70,5,10,9,九
77,3,9,8,八
48,5,6,5,五
50,10,12,11,百
100,9,6,5,五
89,9,6,5,五
2,8,2,1,一
32,7,1,0,零
94,10,14,13,万
94,6,15,14,亿
61,3,14,13,万
8,4,15,14,亿
47,2,5,4,四
6,9,2,1,一
79,7,7,6,六
55,2,5,4,四
56,10,10,9,九
73,4,3,2,二
26,8,8,7,七
45,6,8,7,七
98,3,13,12,千
4,4,9,8,八
74,5,8,7,七
8,1,10,9,九
64,3,5,4,四
52,7,9,8,八
63,7,15,14,亿
97,8,15,14,亿
85,3,3,2,二
76,7,13,12,千
26,6,12,11,百
6,10,3,2,二
83,7,9,8,八
34,5,14,13,万
6,9,3,2,二
45,8,5,4,四
84,2,4,3,三
81,5,4,3,三
97,9,1,0,零
83,7,11,10,十
83,4,6,5,五
22,4,4,3,三
27,10,9,8,八
55,5,9,8,八
42,6,12,11,百
59,10,3,2,二
84,9,13,12,千
26,2,9,8,八
30,6,11,10,十
54,4,2,1,一
52,3,6,5,五
55,10,1,0,零
89,6,6,5,五
75,3,8,7,七
48,9,15,14,亿
77,9,5,4,四
64,5,6,5,五
29,9,5,4,四
88,6,8,7,七
96,4,3,2,二
70,10,5,4,四
77,4,6,5,五
60,8,9,8,八
37,7,9,8,八
55,1,15,14,亿
39,1,15,14,亿
57,10,14,13,万
87,6,4,3,三
41,5,10,9,九
19,7,7,6,六
97,3,9,8,八
21,7,10,9,九
69,8,11,10,十
34,1,6,5,五
33,2,8,7,七
68,1,2,1,一
62,9,3,2,二
71,8,6,5,五
8,8,2,1,一
5,6,13,12,千
78,8,6,5,五
33,10,13,12,千
94,1,14,13,万
29,3,4,3,三
18,10,7,6,六
3,1,1,0,零
41,6,8,7,七
54,6,7,6,六
12,7,4,3,三
92,6,13,12,千
82,4,7,6,六
16,1,3,2,二
15,8,10,9,九
16,8,2,1,一
30,7,12,11,百
40,5,7,6,六
92,5,9,8,八
46,3,9,8,八
45,5,7,6,六
5,10,2,1,一
98,1,3,2,二
33,9,12,11,百
2,3,3,2,二
9,7,13,12,千
14,3,7,6,六
24,7,2,1,一
37,2,4,3,三
26,6,9,8,八
66,10,13,12,千
93,3,7,6,六
33,2,1,0,零
64,6,3,2,二
44,2,10,9,九
26,10,13,12,千
10,6,10,9,九
27,1,14,13,万
7,2,12,11,百
38,2,9,8,八
23,4,1,0,零
35,2,7,6,六
53,3,13,12,千
68,10,4,3,三
72,7,7,6,六
44,4,2,1,一
84,9,14,13,万
62,3,10,9,九
100,7,7,6,六
98,2,8,7,七
75,7,3,2,二
83,7,15,14,亿
76,9,5,4,四
96,10,2,1,一
89,7,15,14,亿
40,5,12,11,百
11,6,1,0,零
80,8,14,13,万
66,4,5,4,四
20,6,9,8,八
62,2,14,13,万
3,4,6,5,五
68,6,3,2,二
23,3,10,9,九
90,7,8,7,七
23,5,9,8,八
7,10,9,8,八
43,1,2,1,一
93,7,9,8,八
27,10,5,4,四
40,6,1,0,零
33,6,6,5,五
17,2,4,3,三
58,2,15,14,亿
1,7,1,0,零
99,3,2,1,一
66,8,2,1,一
80,3,1,0,零
90,1,5,4,四
77,8,2,1,一
84,7,14,13,万
35,3,12,11,百
58,8,1,0,零
9,8,2,1,一
52,10,14,13,万
73,6,13,12,千
84,7,5,4,四
21,1,1,0,零
95,6,4,3,三
58,9,11,10,十
29,10,6,5,五
39,10,5,4,四
12,4,12,11,百
78,7,10,9,九
71,3,15,14,亿
88,1,2,1,一
72,1,4,3,三
86,7,2,1,一
36,2,13,12,千
55,7,14,13,万
86,1,8,7,七
21,6,8,7,七
35,2,13,12,千
10,10,4,3,三
45,3,11,10,十
43,2,11,10,十
4,1,5,4,四
92,8,1,0,零
7,10,15,14,亿
66,8,11,10,十
71,6,9,8,八
90,7,1,0,零
62,10,3,2,二
45,6,1,0,零
15,4,4,3,三
77,7,6,5,五
24,9,11,10,十
49,8,15,14,亿
38,2,5,4,四
15,8,15,14,亿
67,8,3,2,二
24,5,15,14,亿
21,2,5,4,四
70,9,10,9,九
34,5,8,7,七
56,5,1,0,零
75,10,9,8,八
52,8,1,0,零
21,5,5,4,四
22,4,2,1,一
64,2,7,6,六
64,1,1,0,零
90,2,5,4,四
85,4,7,6,六
88,7,7,6,六
4,9,14,13,万
89,4,11,10,十
96,4,7,6,六
53,4,12,11,百
94,7,15,14,亿
11,6,13,12,千
79,7,15,14,亿
80,5,6,5,五
85,5,10,9,九
75,4,3,2,二
91,6,6,5,五
88,10,6,5,五
96,7,2,1,一
73,9,7,6,六
4,1,2,1,一
55,9,8,7,七
44,9,7,6,六
20,7,2,1,一
96,4,12,11,百
56,9,12,11,百
79,2,15,14,亿
12,8,11,10,十
12,5,2,1,一
96,1,11,10,十
57,1,12,11,百
20,8,6,5,五
47,9,3,2,二
91,7,14,13,万
38,5,4,3,三
90,10,15,14,亿
34,6,3,2,二
31,9,14,13,万
86,2,7,6,六
54,10,8,7,七
68,6,15,14,亿
17,7,1,0,零
90,7,15,14,亿
42,3,2,1,一
97,8,12,11,百
35,7,8,7,七
96,3,8,7,七
74,10,1,0,零
85,2,2,1,一
32,4,3,2,二
23,6,8,7,七
19,10,7,6,六
20,8,13,12,千
38,5,3,2,二
9,6,9,8,八
86,4,8,7,七
47,10,6,5,五
83,6,11,10,十
58,8,15,14,亿
8,5,3,2,二
91,7,5,4,四
6,1,10,9,九
42,1,8,7,七
48,5,3,2,二
48,5,15,14,亿
48,7,14,13,万
43,2,5,4,四
62,7,3,2,二
49,2,11,10,十
5,3,3,2,二
45,6,14,13,万
36,3,9,8,八
70,9,11,10,十
81,7,9,8,八
91,7,4,3,三
53,8,8,7,七
96,2,15,14,亿
53,6,12,11,百
63,6,9,8,八
4,1,10,9,九
45,8,12,11,百
80,3,4,3,三
55,10,7,6,六
8,2,15,14,亿
60,6,14,13,万
74,5,13,12,千
92,6,9,8,八
8,5,12,11,百
73,5,4,3,三
90,2,7,6,六
18,2,9,8,八
10,2,11,10,十
34,1,15,14,亿
9,5,14,13,万
95,8,4,3,三
2,10,2,1,一
58,9,1,0,零
11,7,14,13,万
21,8,10,9,九
34,5,10,9,九
69,3,9,8,八
59,5,3,2,二
20,5,7,6,六
62,2,7,6,六
75,2,4,3,三
79,1,1,0,零
49,3,14,13,万
49,6,2,1,一
3,6,10,9,九
44,3,9,8,八
77,4,5,4,四
2,3,2,1,一
54,8,7,6,六
4,1,9,8,八
16,3,13,12,千
42,6,9,8,八
35,4,5,4,四
66,2,10,9,九
82,3,1,0,零
53,3,12,11,百
69,5,12,11,百
75,10,7,6,六
82,5,7,6,六
64,3,7,6,六
56,6,5,4,四
14,1,5,4,四
82,10,6,5,五
15,5,7,6,六
71,7,7,6,六
28,10,14,13,万
70,6,4,3,三
62,3,5,4,四
88,4,13,12,千
47,4,4,3,三
86,3,5,4,四
82,7,12,11,百
78,2,8,7,七
37,4,9,8,八
74,10,9,8,八
51,7,8,7,七
47,6,2,1,一
69,10,8,7,七
72,10,7,6,六
31,3,6,5,五
82,3,8,7,七
79,7,4,3,三
75,5,11,10,十
44,7,2,1,一
10,5,6,5,五
31,5,14,13,万
88,5,8,7,七
51,5,12,11,百
77,6,5,4,四
97,4,9,8,八
73,3,13,12,千
51,4,8,7,七
81,4,11,10,十
72,7,10,9,九
3,8,6,5,五
81,1,8,7,七
25,9,15,14,亿
13,3,8,7,七
51,2,15,14,亿
15,2,10,9,九
85,3,2,1,一
18,10,15,14,亿
78,4,1,0,零
43,2,4,3,三
80,3,5,4,四
2,5,11,10,十
30,10,11,10,十
4,1,7,6,六
23,8,9,8,八
4,9,12,11,百
58,3,6,5,五
63,2,1,0,零
27,1,7,6,六
8,1,1,0,零
78,9,4,3,三
17,8,7,6,六
92,10,6,5,五
40,8,14,13,万
4,3,11,10,十
98,1,9,8,八
100,6,8,7,七
41,8,9,8,八
66,2,3,2,二
68,2,1,0,零
18,1,11,10,十
83,9,5,4,四
23,1,4,3,三
85,10,3,2,二
75,8,4,3,三
38,7,2,1,一
65,2,2,1,一
98,7,10,9,九
68,8,5,4,四
86,2,12,11,百
71,5,6,5,五
86,3,3,2,二
66,1,10,9,九
30,9,11,10,十
24,9,13,12,千
52,2,10,9,九
79,6,4,3,三
68,4,4,3,三
12,1,13,12,千
10,1,15,14,亿
9,9,9,8,八
1,1,2,1,一
33,3,13,12,千
29,7,2,1,一
70,3,13,12,千
7,4,1,0,零
81,7,1,0,零
39,7,7,6,六
63,4,9,8,八
37,6,11,10,十
29,5,13,12,千
15,2,11,10,十
82,5,14,13,万
7,3,7,6,六
83,3,5,4,四
86,2,4,3,三
77,2,15,14,亿
64,7,5,4,四
74,3,8,7,七
64,6,14,13,万
17,7,13,12,千
23,8,7,6,六
23,2,9,8,八
87,9,1,0,零
36,1,11,10,十
34,5,2,1,一
34,4,1,0,零
65,6,7,6,六
36,5,8,7,七
53,5,15,14,亿
35,10,15,14,亿
63,1,4,3,三
11,7,5,4,四
80,8,11,10,十
21,9,7,6,六
69,7,4,3,三
27,3,15,14,亿
29,7,3,2,二
12,7,15,14,亿
49,10,1,0,零
66,6,3,2,二
18,5,3,2,二
40,9,12,11,百
16,1,9,8,八
68,4,13,12,千
13,2,2,1,一
42,10,6,5,五
34,6,11,10,十
71,4,8,7,七
49,5,14,13,万
63,8,6,5,五
20,7,12,11,百
8,7,1,0,零
83,8,5,4,四
27,8,7,6,六
75,2,9,8,八
88,3,4,3,三
65,7,9,8,八
61,6,9,8,八
5,5,8,7,七
9,4,1,0,零
89,4,4,3,三
75,8,8,7,七
75,3,5,4,四
83,7,6,5,五
6,4,3,2,二
22,10,2,1,一
96,3,10,9,九
10,2,1,0,零
89,2,14,13,万
21,1,10,9,九
12,6,7,6,六
59,10,8,7,七
90,6,3,2,二
93,6,1,0,零
58,2,1,0,零
30,3,15,14,亿
43,1,6,5,五
11,1,5,4,四
48,10,14,13,万
56,4,7,6,六
45,6,10,9,九
28,2,3,2,二
26,6,4,3,三
58,1,7,6,六
63,3,5,4,四
75,7,5,4,四
75,5,8,7,七
61,2,5,4,四
20,5,4,3,三
3,4,3,2,二
100,2,6,5,五
6,3,6,5,五
28,4,6,5,五
59,6,6,5,五
44,9,14,13,万
31,2,15,14,亿
10,10,10,9,九
78,1,14,13,万
24,7,11,10,十
20,9,5,4,四
71,3,5,4,四
87,3,12,11,百
51,10,1,0,零
13,7,7,6,六
29,8,1,0,零
28,8,4,3,三
12,1,7,6,六
98,9,12,11,百
22,3,4,3,三
16,10,6,5,五
19,7,2,1,一
27,7,6,5,五
10,1,2,1,一
57,1,6,5,五
84,10,7,6,六
78,1,6,5,五
92,7,3,2,二
49,1,11,10,十
65,1,9,8,八
88,5,12,11,百
24,8,7,6,六
18,8,4,3,三
68,2,8,7,七
26,6,8,7,七
34,10,7,6,六
39,9,6,5,五
3,2,2,1,一
74,6,13,12,千
79,2,12,11,百
82,6,4,3,三
5,4,10,9,九
10,3,4,3,三
25,9,3,2,二
41,7,11,10,十
73,2,13,12,千
8,3,9,8,八
43,8,11,10,十
12,2,4,3,三
1,1,11,10,十
78,10,2,1,一
59,3,13,12,千
19,4,14,13,万
83,9,4,3,三
69,7,11,10,十
24,3,13,12,千
11,3,8,7,七
57,9,4,3,三
18,6,9,8,八
52,8,10,9,九
3,1,13,12,千
83,8,13,12,千
83,4,5,4,四
98,1,7,6,六
27,8,15,14,亿
85,8,2,1,一
47,4,6,5,五
72,4,15,14,亿
50,7,9,8,八
20,3,3,2,二
72,3,10,9,九
18,5,15,14,亿
4,6,8,7,七
35,10,13,12,千
2,5,3,2,二
87,5,6,5,五
63,1,5,4,四
55,9,4,3,三
5,4,9,8,八
57,6,8,7,七
90,9,14,13,万
49,1,14,13,万
69,3,8,7,七
98,6,10,9,九
32,5,9,8,八
87,3,8,7,七
41,9,9,8,八
72,5,2,1,一
30,10,7,6,六
31,7,1,0,零
7,7,6,5,五
16,9,1,0,零
69,6,5,4,四
3,8,15,14,亿
14,5,7,6,六
26,8,11,10,十
42,3,7,6,六
73,1,4,3,三
64,2,8,7,七
55,9,2,1,一
82,2,1,0,零
99,10,4,3,三
27,6,4,3,三
38,1,3,2,二
59,6,4,3,三
29,5,5,4,四
24,5,2,1,一
51,1,14,13,万
9,10,10,9,九
98,5,5,4,四
96,9,11,10,十
77,7,15,14,亿
56,7,1,0,零
35,4,1,0,零
86,9,9,8,八
62,5,2,1,一
19,1,4,3,三
30,9,13,12,千
60,1,1,0,零
66,8,1,0,零
40,10,2,1,一
78,6,8,7,七
45,1,4,3,三
14,1,7,6,六
51,3,2,1,一
54,4,7,6,六
31,7,7,6,六
83,10,8,7,七
87,1,8,7,七
3,9,11,10,十
34,9,12,11,百
76,1,12,11,百
50,7,3,2,二
61,5,14,13,万
29,7,4,3,三
29,9,11,10,十
27,1,4,3,三
98,1,1,0,零
24,8,15,14,亿
100,1,7,6,六
74,4,5,4,四
35,3,14,13,万
13,8,11,10,十
32,2,1,0,零
11,6,6,5,五
34,10,10,9,九
3,5,4,3,三
54,8,4,3,三
96,8,10,9,九
60,3,5,4,四
95,3,13,12,千
93,9,11,10,十
70,10,7,6,六
33,4,11,10,十
64,9,10,9,九
76,9,7,6,六
76,2,11,10,十
44,1,11,10,十
27,3,12,11,百
79,10,4,3,三
85,7,4,3,三
6,8,13,12,千
58,4,5,4,四
45,4,5,4,四
19,6,1,0,零
95,6,9,8,八
13,2,1,0,零
24,8,13,12,千
26,2,13,12,千
53,9,4,3,三
17,9,1,0,零
100,9,2,1,一
60,5,10,9,九
59,2,5,4,四
68,6,1,0,零
19,5,2,1,一
15,7,9,8,八
33,6,1,0,零
51,2,4,3,三
52,10,8,7,七
16,3,6,5,五
9,7,15,14,亿
74,4,15,14,亿
25,5,5,4,四
84,10,5,4,四
32,9,10,9,九
65,9,10,9,九
97,1,6,5,五
16,10,13,12,千
50,6,13,12,千
48,1,1,0,零
98,1,8,7,七
14,2,2,1,一
61,8,7,6,六
28,5,7,6,六
67,9,9,8,八
58,3,15,14,亿
3,8,5,4,四
40,6,14,13,万
7,9,8,7,七
19,3,12,11,百
28,9,3,2,二
3,2,5,4,四
2,1,7,6,六
3,8,9,8,八
28,6,13,12,千
82,4,13,12,千
38,10,3,2,二
88,6,7,6,六
33,8,12,11,百
62,9,14,13,万
10,3,10,9,九
85,6,8,7,七
56,5,11,10,十
41,5,12,11,百
67,8,14,13,万
30,4,6,5,五
26,7,7,6,六
57,2,5,4,四
42,4,10,9,九
79,3,7,6,六
51,7,1,0,零
56,5,10,9,九
20,10,4,3,三
69,1,9,8,八
9,5,1,0,零
39,9,5,4,四
62,10,13,12,千
18,6,6,5,五
90,4,2,1,一
95,8,12,11,百
82,5,6,5,五
56,9,10,9,九
73,4,13,12,千
75,2,14,13,万
50,10,4,3,三
51,3,7,6,六
44,4,11,10,十
27,10,7,6,六
61,2,7,6,六
98,9,4,3,三
24,10,6,5,五
66,3,4,3,三
60,4,5,4,四
80,4,9,8,八
1,3,7,6,六
66,10,15,14,亿
50,5,4,3,三
6,3,1,0,零
72,3,14,13,万
73,2,11,10,十
66,5,9,8,八
95,5,10,9,九
7,5,1,0,零
5,3,13,12,千
60,9,4,3,三
16,6,9,8,八
62,5,3,2,二
15,10,12,11,百
63,8,9,8,八
23,9,5,4,四
22,8,10,9,九
1,5,2,1,一
16,1,7,6,六
17,4,4,3,三
40,2,10,9,九
15,8,1,0,零
3,6,1,0,零
38,2,7,6,六
94,6,3,2,二
23,3,6,5,五
96,4,9,8,八
92,1,12,11,百
54,3,3,2,二
67,4,14,13,万
69,10,10,9,九
13,7,2,1,一
25,10,5,4,四
69,5,13,12,千
97,9,2,1,一
36,6,10,9,九
56,7,5,4,四
80,1,14,13,万
40,6,12,11,百
9,4,6,5,五
99,6,6,5,五
92,7,11,10,十
10,1,9,8,八
47,7,13,12,千
94,10,3,2,二
66,8,13,12,千
78,1,7,6,六
32,6,11,10,十
6,1,11,10,十
15,10,9,8,八
8,7,6,5,五
38,6,5,4,四
24,9,2,1,一
18,9,14,13,万
87,7,2,1,一
90,4,14,13,万
35,4,2,1,一
55,4,10,9,九
9,4,10,9,九
63,10,3,2,二
100,10,10,9,九
60,7,6,5,五
91,4,9,8,八
9,9,10,9,九
27,7,10,9,九
5,8,10,9,九
30,6,5,4,四
48,1,12,11,百
49,2,3,2,二
44,8,7,6,六
35,9,4,3,三
43,9,13,12,千
90,5,4,3,三
91,10,13,12,千
43,3,15,14,亿
90,7,3,2,二
59,2,10,9,九
66,10,4,3,三
50,2,5,4,四
21,4,13,12,千
91,7,1,0,零
13,6,12,11,百
92,5,11,10,十
66,4,10,9,九
16,2,1,0,零
54,8,3,2,二
92,10,8,7,七
56,3,9,8,八
64,9,3,2,二
89,3,7,6,六
18,5,10,9,九
12,10,13,12,千
48,1,7,6,六
41,10,5,4,四
72,9,11,10,十
16,9,10,9,九
10,4,2,1,一
48,3,5,4,四
24,4,13,12,千
91,7,10,9,九
84,3,2,1,一
75,2,1,0,零
94,9,11,10,十
3,6,7,6,六
12,1,6,5,五
41,8,1,0,零
1,10,10,9,九
11,2,3,2,二
56,9,7,6,六
12,7,1,0,零
2,7,4,3,三
83,8,8,7,七
74,1,12,11,百
8,3,3,2,二
73,7,9,8,八
19,7,13,12,千
2,8,6,5,五
28,4,9,8,八
67,1,5,4,四
78,8,4,3,三
78,2,13,12,千
28,3,10,9,九
79,8,10,9,九
53,6,13,12,千
3,5,8,7,七
12,3,12,11,百
92,1,3,2,二
47,1,15,14,亿
22,4,1,0,零
77,9,4,3,三
40,7,3,2,二
77,8,6,5,五
15,2,8,7,七
65,5,7,6,六
27,5,5,4,四
50,5,3,2,二
13,2,7,6,六
23,7,14,13,万
96,1,5,4,四
8,8,13,12,千
61,6,3,2,二
61,3,10,9,九
88,1,9,8,八
97,6,9,8,八
19,6,10,9,九
67,4,1,0,零
59,2,8,7,七
92,8,9,8,八
68,4,9,8,八
49,2,8,7,七
73,2,3,2,二
78,3,11,10,十
88,5,11,10,十
22,7,7,6,六
57,6,6,5,五
49,5,5,4,四
29,4,13,12,千
56,6,10,9,九
74,5,2,1,一
94,6,12,11,百
51,3,14,13,万
17,10,7,6,六
68,5,15,14,亿
89,4,3,2,二
13,9,1,0,零
95,9,10,9,九
66,6,7,6,六
4,2,1,0,零
66,3,13,12,千
13,1,11,10,十
8,2,3,2,二
73,10,3,2,二
43,1,13,12,千
7,6,13,12,千
79,6,15,14,亿
6,9,8,7,七
60,3,1,0,零
24,9,15,14,亿
63,7,11,10,十
64,1,13,12,千
66,8,9,8,八
66,5,1,0,零
99,7,9,8,八
1,10,5,4,四
80,10,10,9,九
98,4,3,2,二
13,6,13,12,千
12,7,5,4,四
98,1,11,10,十
47,5,6,5,五
62,8,13,12,千
93,3,10,9,九
22,5,7,6,六
9,3,7,6,六
47,4,2,1,一
65,6,15,14,亿
70,2,11,10,十
24,9,14,13,万
28,8,7,6,六
49,6,1,0,零
19,6,14,13,万
98,8,10,9,九
72,3,6,5,五
67,5,6,5,五
9,6,12,11,百
79,8,13,12,千
68,8,15,14,亿
74,2,6,5,五
17,3,13,12,千
22,5,13,12,千
44,3,6,5,五
83,3,11,10,十
49,5,9,8,八
17,8,11,10,十
44,6,5,4,四
85,4,12,11,百
15,8,4,3,三
4,2,13,12,千
11,8,10,9,九
58,1,1,0,零
11,4,9,8,八
72,7,3,2,二
40,6,13,12,千
67,5,4,3,三
76,5,6,5,五
81,10,6,5,五
86,7,7,6,六
71,8,5,4,四
25,6,6,5,五
26,10,7,6,六
82,3,2,1,一
62,10,9,8,八
17,8,4,3,三
29,1,3,2,二
85,8,8,7,七
71,9,5,4,四
47,8,12,11,百
12,3,15,14,亿
4,6,15,14,亿
95,4,3,2,二
93,9,6,5,五
82,10,14,13,万
51,6,3,2,二
70,6,10,9,九
80,9,14,13,万
48,7,2,1,一
40,3,12,11,百
40,3,1,0,零
45,5,8,7,七
6,9,14,13,万
28,3,3,2,二
77,2,12,11,百
15,7,4,3,三
15,3,3,2,二
18,9,4,3,三
12,1,11,10,十
53,10,2,1,一
32,5,11,10,十
79,10,7,6,六
91,10,8,7,七
13,9,2,1,一
33,7,10,9,九
16,4,15,14,亿
33,6,5,4,四
48,7,4,3,三
43,2,12,11,百
60,10,10,9,九
48,5,11,10,十
17,4,7,6,六
48,9,4,3,三
40,2,15,14,亿
88,3,7,6,六
73,8,6,5,五
72,6,5,4,四
49,5,15,14,亿
